Store,Dept,Date,Weekly_Sales,IsHoliday
18,36,2011-08-19,783.76,FALSE
18,36,2011-08-26,1368.25,FALSE
18,36,2011-09-02,394.15,FALSE
18,36,2011-09-09,1268.8,TRUE
18,36,2011-09-16,1951.6,FALSE
18,36,2011-09-23,2087.35,FALSE
18,36,2011-09-30,1158.84,FALSE
18,36,2011-10-07,2467.92,FALSE
18,36,2011-10-14,2423.17,FALSE
18,36,2011-10-21,1967.11,FALSE
18,36,2011-10-28,3679.29,FALSE
18,36,2011-11-04,3910.43,FALSE
18,36,2011-11-11,2024.27,FALSE
18,36,2011-11-18,2266.73,FALSE
18,36,2011-11-25,2360.73,TRUE
18,36,2011-12-02,2307.68,FALSE
18,36,2011-12-09,3141.77,FALSE
18,36,2011-12-16,2766.59,FALSE
18,36,2011-12-23,3269.63,FALSE
18,36,2011-12-30,1092.72,TRUE
18,36,2012-01-06,1050.55,FALSE
18,36,2012-01-13,1186.51,FALSE
18,36,2012-01-20,1515.53,FALSE
18,36,2012-01-27,1256.7,FALSE
18,36,2012-02-03,1895.98,FALSE
18,36,2012-02-10,2369.69,TRUE
18,36,2012-02-17,2732.96,FALSE
18,36,2012-02-24,2384.36,FALSE
18,36,2012-03-02,1816.67,FALSE
18,36,2012-03-09,1483.51,FALSE
18,36,2012-03-16,2389.51,FALSE
18,36,2012-03-23,2836,FALSE
18,36,2012-03-30,1897,FALSE
18,36,2012-04-06,2108.24,FALSE
18,36,2012-04-13,1734,FALSE
18,36,2012-04-20,2901.8,FALSE
18,36,2012-04-27,1613.94,FALSE
18,36,2012-05-04,1472,FALSE
18,36,2012-05-11,1931,FALSE
18,36,2012-05-18,3968,FALSE
18,36,2012-05-25,5712,FALSE
18,36,2012-06-01,6594.02,FALSE
18,36,2012-06-08,4634,FALSE
18,36,2012-06-15,3934,FALSE
18,36,2012-06-22,6189,FALSE
18,36,2012-06-29,5085.68,FALSE
18,36,2012-07-06,6276.8,FALSE
18,36,2012-07-13,1379.06,FALSE
18,36,2012-07-20,966.03,FALSE
18,36,2012-07-27,156.04,FALSE
18,36,2012-08-03,239,FALSE
18,36,2012-08-10,219.78,FALSE
18,36,2012-08-17,455.72,FALSE
18,36,2012-08-24,604.92,FALSE
18,36,2012-08-31,259.82,FALSE
18,36,2012-09-07,1064.61,TRUE
18,36,2012-09-14,2153.79,FALSE
18,36,2012-09-21,1674.1,FALSE
18,36,2012-09-28,1785.77,FALSE
18,36,2012-10-05,2293.43,FALSE
18,36,2012-10-12,3343.4,FALSE
18,36,2012-10-19,2369.79,FALSE
18,36,2012-10-26,2320.55,FALSE
18,38,2010-02-05,83588.25,FALSE
18,38,2010-02-12,70880.24,TRUE
18,38,2010-02-19,64172.48,FALSE
18,38,2010-02-26,82610.56,FALSE
18,38,2010-03-05,83154.88,FALSE
18,38,2010-03-12,90231.58,FALSE
18,38,2010-03-19,67731.64,FALSE
18,38,2010-03-26,78918.91,FALSE
18,38,2010-04-02,73557.86,FALSE
18,38,2010-04-09,75018.59,FALSE
18,38,2010-04-16,72714.42,FALSE
18,38,2010-04-23,74853.56,FALSE
18,38,2010-04-30,72410.14,FALSE
18,38,2010-05-07,72823.18,FALSE
18,38,2010-05-14,66067.05,FALSE
18,38,2010-05-21,71100.69,FALSE
18,38,2010-05-28,70768.18,FALSE
18,38,2010-06-04,59745.55,FALSE
18,38,2010-06-11,78952.86,FALSE
18,38,2010-06-18,58663.25,FALSE
18,38,2010-06-25,76623.61,FALSE
18,38,2010-07-02,76567.23,FALSE
18,38,2010-07-09,66981.96,FALSE
18,38,2010-07-16,78036.54,FALSE
18,38,2010-07-23,52493.48,FALSE
18,38,2010-07-30,71308.93,FALSE
18,38,2010-08-06,71588.08,FALSE
18,38,2010-08-13,72853.6,FALSE
18,38,2010-08-20,68942.61,FALSE
18,38,2010-08-27,75601.61,FALSE
18,38,2010-09-03,59437.86,FALSE
18,38,2010-09-10,59644.7,TRUE
18,38,2010-09-17,65345.53,FALSE
18,38,2010-09-24,63379.12,FALSE
18,38,2010-10-01,68055.41,FALSE
18,38,2010-10-08,77991.75,FALSE
18,38,2010-10-15,65521.94,FALSE
18,38,2010-10-22,62251.41,FALSE
18,38,2010-10-29,66311.98,FALSE
18,38,2010-11-05,72607.69,FALSE
18,38,2010-11-12,60340.6,FALSE
18,38,2010-11-19,69554.26,FALSE
18,38,2010-11-26,52290.61,TRUE
18,38,2010-12-03,78657.58,FALSE
18,38,2010-12-10,63867.01,FALSE
18,38,2010-12-17,67956.08,FALSE
18,38,2010-12-24,52244.34,FALSE
18,38,2010-12-31,61621.48,TRUE
18,38,2011-01-07,70595.22,FALSE
18,38,2011-01-14,64312.93,FALSE
18,38,2011-01-21,58563.16,FALSE
18,38,2011-01-28,61481.29,FALSE
18,38,2011-02-04,63231.52,FALSE
18,38,2011-02-11,69964.91,TRUE
18,38,2011-02-18,65872.16,FALSE
18,38,2011-02-25,64439.52,FALSE
18,38,2011-03-04,64822.49,FALSE
18,38,2011-03-11,70298.53,FALSE
18,38,2011-03-18,57286.52,FALSE
18,38,2011-03-25,62605.12,FALSE
18,38,2011-04-01,66480.8,FALSE
18,38,2011-04-08,67020.6,FALSE
18,38,2011-04-15,65244.59,FALSE
18,38,2011-04-22,58321.9,FALSE
18,38,2011-04-29,61242.06,FALSE
18,38,2011-05-06,65524.73,FALSE
18,38,2011-05-13,62504.16,FALSE
18,38,2011-05-20,68915.81,FALSE
18,38,2011-05-27,72687.68,FALSE
18,38,2011-06-03,63725.29,FALSE
18,38,2011-06-10,57850.81,FALSE
18,38,2011-06-17,67302.05,FALSE
18,38,2011-06-24,61012.55,FALSE
18,38,2011-07-01,69348.23,FALSE
18,38,2011-07-08,63118.25,FALSE
18,38,2011-07-15,62181.03,FALSE
18,38,2011-07-22,58893.25,FALSE
18,38,2011-07-29,69196.37,FALSE
18,38,2011-08-05,70093.18,FALSE
18,38,2011-08-12,56268.58,FALSE
18,38,2011-08-19,62631.87,FALSE
18,38,2011-08-26,64195.41,FALSE
18,38,2011-09-02,44575.43,FALSE
18,38,2011-09-09,72875.64,TRUE
18,38,2011-09-16,59911.88,FALSE
18,38,2011-09-23,68597.48,FALSE
18,38,2011-09-30,63134.51,FALSE
18,38,2011-10-07,78063.06,FALSE
18,38,2011-10-14,60055.54,FALSE
18,38,2011-10-21,67174.24,FALSE
18,38,2011-10-28,60579.79,FALSE
18,38,2011-11-04,50633.01,FALSE
18,38,2011-11-11,78000.68,FALSE
18,38,2011-11-18,74443.02,FALSE
18,38,2011-11-25,46391.53,TRUE
18,38,2011-12-02,70187.77,FALSE
18,38,2011-12-09,66442.14,FALSE
18,38,2011-12-16,69364.34,FALSE
18,38,2011-12-23,58709.17,FALSE
18,38,2011-12-30,61951.93,TRUE
18,38,2012-01-06,64679.39,FALSE
18,38,2012-01-13,65295.19,FALSE
18,38,2012-01-20,62509.38,FALSE
18,38,2012-01-27,62833.02,FALSE
18,38,2012-02-03,60477.93,FALSE
18,38,2012-02-10,64724.07,TRUE
18,38,2012-02-17,65005.12,FALSE
18,38,2012-02-24,63543.3,FALSE
18,38,2012-03-02,59262.72,FALSE
18,38,2012-03-09,62713.22,FALSE
18,38,2012-03-16,71106.78,FALSE
18,38,2012-03-23,64334.78,FALSE
18,38,2012-03-30,63540.81,FALSE
18,38,2012-04-06,59500.18,FALSE
18,38,2012-04-13,62631.49,FALSE
18,38,2012-04-20,60600.48,FALSE
18,38,2012-04-27,64288.78,FALSE
18,38,2012-05-04,69489.1,FALSE
18,38,2012-05-11,69489.51,FALSE
18,38,2012-05-18,67548.09,FALSE
18,38,2012-05-25,60189.8,FALSE
18,38,2012-06-01,59388.99,FALSE
18,38,2012-06-08,59399.89,FALSE
18,38,2012-06-15,55296.64,FALSE
18,38,2012-06-22,55253.98,FALSE
18,38,2012-06-29,65984.34,FALSE
18,38,2012-07-06,59748.64,FALSE
18,38,2012-07-13,68743.61,FALSE
18,38,2012-07-20,63473.49,FALSE
18,38,2012-07-27,47933.94,FALSE
18,38,2012-08-03,62072.04,FALSE
18,38,2012-08-10,65670.45,FALSE
18,38,2012-08-17,55835.14,FALSE
18,38,2012-08-24,57381,FALSE
18,38,2012-08-31,54903.26,FALSE
18,38,2012-09-07,59158.75,TRUE
18,38,2012-09-14,61853.06,FALSE
18,38,2012-09-21,58147.26,FALSE
18,38,2012-09-28,65370.31,FALSE
18,38,2012-10-05,58385.68,FALSE
18,38,2012-10-12,57743,FALSE
18,38,2012-10-19,57872.24,FALSE
18,38,2012-10-26,61940.58,FALSE
18,39,2010-05-14,28,FALSE
18,40,2010-02-05,75374.76,FALSE
18,40,2010-02-12,68271.66,TRUE
18,40,2010-02-19,71668.6,FALSE
18,40,2010-02-26,69547.34,FALSE
18,40,2010-03-05,74400.93,FALSE
18,40,2010-03-12,69578.51,FALSE
18,40,2010-03-19,67060.44,FALSE
18,40,2010-03-26,66874.98,FALSE
18,40,2010-04-02,65999.24,FALSE
18,40,2010-04-09,67069.63,FALSE
18,40,2010-04-16,71253.11,FALSE
18,40,2010-04-23,70946.63,FALSE
18,40,2010-04-30,67370.36,FALSE
18,40,2010-05-07,68553.34,FALSE
18,40,2010-05-14,63763.95,FALSE
18,40,2010-05-21,66577.83,FALSE
18,40,2010-05-28,66834.6,FALSE
18,40,2010-06-04,65923.62,FALSE
18,40,2010-06-11,68957.18,FALSE
18,40,2010-06-18,66982.56,FALSE
18,40,2010-06-25,64871.76,FALSE
18,40,2010-07-02,69182.51,FALSE
18,40,2010-07-09,61443.35,FALSE
18,40,2010-07-16,65307.21,FALSE
18,40,2010-07-23,63124.13,FALSE
18,40,2010-07-30,66145.03,FALSE
18,40,2010-08-06,65433.69,FALSE
18,40,2010-08-13,63221.92,FALSE
18,40,2010-08-20,63832.12,FALSE
18,40,2010-08-27,66324.33,FALSE
18,40,2010-09-03,66395.48,FALSE
18,40,2010-09-10,63826.06,TRUE
18,40,2010-09-17,63956.58,FALSE
18,40,2010-09-24,65112.09,FALSE
18,40,2010-10-01,62686.48,FALSE
18,40,2010-10-08,68211.15,FALSE
18,40,2010-10-15,65034.27,FALSE
18,40,2010-10-22,66650.13,FALSE
18,40,2010-10-29,65485.59,FALSE
18,40,2010-11-05,65380,FALSE
18,40,2010-11-12,64908.71,FALSE
18,40,2010-11-19,63239.18,FALSE
18,40,2010-11-26,57038.25,TRUE
18,40,2010-12-03,66276.69,FALSE
18,40,2010-12-10,68504.24,FALSE
18,40,2010-12-17,67989.05,FALSE
18,40,2010-12-24,67336.83,FALSE
18,40,2010-12-31,58295.54,TRUE
18,40,2011-01-07,68092.73,FALSE
18,40,2011-01-14,54800.96,FALSE
18,40,2011-01-21,62997.47,FALSE
18,40,2011-01-28,57654.37,FALSE
18,40,2011-02-04,62790.44,FALSE
18,40,2011-02-11,67131.51,TRUE
18,40,2011-02-18,63363.55,FALSE
18,40,2011-02-25,60473.52,FALSE
18,40,2011-03-04,69479.49,FALSE
18,40,2011-03-11,61642.96,FALSE
18,40,2011-03-18,59742.72,FALSE
18,40,2011-03-25,61608.08,FALSE
18,40,2011-04-01,62330.9,FALSE
18,40,2011-04-08,61677.9,FALSE
18,40,2011-04-15,59701.7,FALSE
18,40,2011-04-22,60012.94,FALSE
18,40,2011-04-29,55622.86,FALSE
18,40,2011-05-06,67668.72,FALSE
18,40,2011-05-13,61632.95,FALSE
18,40,2011-05-20,62688.47,FALSE
18,40,2011-05-27,59299.89,FALSE
18,40,2011-06-03,59576.64,FALSE
18,40,2011-06-10,57463.57,FALSE
18,40,2011-06-17,57930.63,FALSE
18,40,2011-06-24,56557.07,FALSE
18,40,2011-07-01,59669.49,FALSE
18,40,2011-07-08,56411.57,FALSE
18,40,2011-07-15,58801.15,FALSE
18,40,2011-07-22,54573.19,FALSE
18,40,2011-07-29,56283.03,FALSE
18,40,2011-08-05,59768.89,FALSE
18,40,2011-08-12,56857.99,FALSE
18,40,2011-08-19,58276.56,FALSE
18,40,2011-08-26,65578.74,FALSE
18,40,2011-09-02,30648.89,FALSE
18,40,2011-09-09,61439.59,TRUE
18,40,2011-09-16,55414.12,FALSE
18,40,2011-09-23,58353.23,FALSE
18,40,2011-09-30,55763.88,FALSE
18,40,2011-10-07,60518.1,FALSE
18,40,2011-10-14,56795.66,FALSE
18,40,2011-10-21,60199.53,FALSE
18,40,2011-10-28,59981.37,FALSE
18,40,2011-11-04,44291.31,FALSE
18,40,2011-11-11,58775.63,FALSE
18,40,2011-11-18,59957.06,FALSE
18,40,2011-11-25,50149.32,TRUE
18,40,2011-12-02,61958.99,FALSE
18,40,2011-12-09,63364.51,FALSE
18,40,2011-12-16,65461.5,FALSE
18,40,2011-12-23,62278.42,FALSE
18,40,2011-12-30,52985.54,TRUE
18,40,2012-01-06,63550.3,FALSE
18,40,2012-01-13,62416.43,FALSE
18,40,2012-01-20,62907.68,FALSE
18,40,2012-01-27,53639.14,FALSE
18,40,2012-02-03,64155.03,FALSE
18,40,2012-02-10,63894.85,TRUE
18,40,2012-02-17,58555.83,FALSE
18,40,2012-02-24,61264.34,FALSE
18,40,2012-03-02,61078.5,FALSE
18,40,2012-03-09,65251.2,FALSE
18,40,2012-03-16,61122.13,FALSE
18,40,2012-03-23,57951.97,FALSE
18,40,2012-03-30,58693.03,FALSE
18,40,2012-04-06,64386.88,FALSE
18,40,2012-04-13,56723.98,FALSE
18,40,2012-04-20,61236.25,FALSE
18,40,2012-04-27,57274.4,FALSE
18,40,2012-05-04,62995.55,FALSE
18,40,2012-05-11,58311.7,FALSE
18,40,2012-05-18,55446.24,FALSE
18,40,2012-05-25,59201.59,FALSE
18,40,2012-06-01,53402.92,FALSE
18,40,2012-06-08,60260.46,FALSE
18,40,2012-06-15,58505.18,FALSE
18,40,2012-06-22,56459.1,FALSE
18,40,2012-06-29,58795.09,FALSE
18,40,2012-07-06,58467.54,FALSE
18,40,2012-07-13,54794.78,FALSE
18,40,2012-07-20,57151.55,FALSE
18,40,2012-07-27,54855.66,FALSE
18,40,2012-08-03,60485.66,FALSE
18,40,2012-08-10,56337.93,FALSE
18,40,2012-08-17,58037.94,FALSE
18,40,2012-08-24,59433.32,FALSE
18,40,2012-08-31,61651.26,FALSE
18,40,2012-09-07,59664.87,TRUE
18,40,2012-09-14,58293.99,FALSE
18,40,2012-09-21,57438.81,FALSE
18,40,2012-09-28,57365.89,FALSE
18,40,2012-10-05,59784.74,FALSE
18,40,2012-10-12,59127.14,FALSE
18,40,2012-10-19,59079.66,FALSE
18,40,2012-10-26,60018.08,FALSE
18,41,2010-02-05,161.76,FALSE
18,41,2010-02-12,546.07,TRUE
18,41,2010-02-19,419.48,FALSE
18,41,2010-02-26,360.9,FALSE
18,41,2010-03-05,220.63,FALSE
18,41,2010-03-12,466.97,FALSE
18,41,2010-03-19,412.26,FALSE
18,41,2010-03-26,346.66,FALSE
18,41,2010-04-02,185,FALSE
18,41,2010-04-09,401.76,FALSE
18,41,2010-04-16,443.42,FALSE
18,41,2010-04-23,348,FALSE
18,41,2010-04-30,361,FALSE
18,41,2010-05-07,621,FALSE
18,41,2010-05-14,423.76,FALSE
18,41,2010-05-21,301.76,FALSE
18,41,2010-05-28,701.88,FALSE
18,41,2010-06-04,875.76,FALSE
18,41,2010-06-11,936.83,FALSE
18,41,2010-06-18,1341,FALSE
18,41,2010-06-25,1041.76,FALSE
18,41,2010-07-02,645.93,FALSE
18,41,2010-07-09,629.83,FALSE
18,41,2010-07-16,468,FALSE
18,41,2010-07-23,446.8,FALSE
18,41,2010-07-30,652.73,FALSE
18,41,2010-08-06,479.79,FALSE
18,41,2010-08-13,511.93,FALSE
18,41,2010-08-20,360,FALSE
18,41,2010-08-27,544,FALSE
18,41,2010-09-03,481.83,FALSE
18,41,2010-09-10,302,TRUE
18,41,2010-09-17,601.37,FALSE
18,41,2010-09-24,715.96,FALSE
18,41,2010-10-01,306,FALSE
18,41,2010-10-08,499.97,FALSE
18,41,2010-10-15,345,FALSE
18,41,2010-10-22,484,FALSE
18,41,2010-10-29,499.83,FALSE
18,41,2010-11-05,699,FALSE
18,41,2010-11-12,657,FALSE
18,41,2010-11-19,561,FALSE
18,41,2010-11-26,769.5,TRUE
18,41,2010-12-03,818.55,FALSE
18,41,2010-12-10,1159.5,FALSE
18,41,2010-12-17,1447,FALSE
18,41,2010-12-24,2566.51,FALSE
18,41,2010-12-31,347.25,TRUE
18,41,2011-01-07,297,FALSE
18,41,2011-01-14,358,FALSE
18,41,2011-01-21,454,FALSE
18,41,2011-01-28,615.76,FALSE
18,41,2011-02-04,405,FALSE
18,41,2011-02-11,811,TRUE
18,41,2011-02-18,1127.5,FALSE
18,41,2011-02-25,1116.5,FALSE
18,41,2011-03-04,1058,FALSE
18,41,2011-03-11,909.5,FALSE
18,41,2011-03-18,1720.5,FALSE
18,41,2011-03-25,1749.5,FALSE
18,41,2011-04-01,1391.5,FALSE
18,41,2011-04-08,2535.15,FALSE
18,41,2011-04-15,1578,FALSE
18,41,2011-04-22,1111.76,FALSE
18,41,2011-04-29,1316.5,FALSE
18,41,2011-05-06,1049.5,FALSE
18,41,2011-05-13,903,FALSE
18,41,2011-05-20,1133,FALSE
18,41,2011-05-27,1084,FALSE
18,41,2011-06-03,1189,FALSE
18,41,2011-06-10,1232,FALSE
18,41,2011-06-17,1365,FALSE
18,41,2011-06-24,1349.5,FALSE
18,41,2011-07-01,1171,FALSE
18,41,2011-07-08,971,FALSE
18,41,2011-07-15,657.5,FALSE
18,41,2011-07-22,663.5,FALSE
18,41,2011-07-29,831,FALSE
18,41,2011-08-05,789.5,FALSE
18,41,2011-08-12,555,FALSE
18,41,2011-08-19,581.5,FALSE
18,41,2011-08-26,805.5,FALSE
18,41,2011-09-02,279.5,FALSE
18,41,2011-09-09,650.5,TRUE
18,41,2011-09-16,687.25,FALSE
18,41,2011-09-23,1146.83,FALSE
18,41,2011-09-30,335.72,FALSE
18,41,2011-10-07,345.25,FALSE
18,41,2011-10-14,424.25,FALSE
18,41,2011-10-21,435.75,FALSE
18,41,2011-10-28,530.74,FALSE
18,41,2011-11-04,475,FALSE
18,41,2011-11-11,598,FALSE
18,41,2011-11-18,617.5,FALSE
18,41,2011-11-25,1134.69,TRUE
18,41,2011-12-02,961.5,FALSE
18,41,2011-12-09,1154.41,FALSE
18,41,2011-12-16,1014.97,FALSE
18,41,2011-12-23,1744.5,FALSE
18,41,2011-12-30,399.5,TRUE
18,41,2012-01-06,156,FALSE
18,41,2012-01-13,206.5,FALSE
18,41,2012-01-20,48.5,FALSE
18,41,2012-01-27,272.5,FALSE
18,41,2012-02-03,620.5,FALSE
18,41,2012-02-10,646.75,TRUE
18,41,2012-02-17,712,FALSE
18,41,2012-02-24,655.75,FALSE
18,41,2012-03-02,816.25,FALSE
18,41,2012-03-09,636.5,FALSE
18,41,2012-03-16,865,FALSE
18,41,2012-03-23,1018.5,FALSE
18,41,2012-03-30,889,FALSE
18,41,2012-04-06,999.88,FALSE
18,41,2012-04-13,972,FALSE
18,41,2012-04-20,801,FALSE
18,41,2012-04-27,549.5,FALSE
18,41,2012-05-04,446.25,FALSE
18,41,2012-05-11,711.5,FALSE
18,41,2012-05-18,306.25,FALSE
18,41,2012-05-25,702.5,FALSE
18,41,2012-06-01,866.5,FALSE
18,41,2012-06-08,782.5,FALSE
18,41,2012-06-15,645,FALSE
18,41,2012-06-22,565.75,FALSE
18,41,2012-06-29,532.28,FALSE
18,41,2012-07-06,487.75,FALSE
18,41,2012-07-13,589.75,FALSE
18,41,2012-07-20,424,FALSE
18,41,2012-07-27,368.73,FALSE
18,41,2012-08-03,498,FALSE
18,41,2012-08-10,338.5,FALSE
18,41,2012-08-17,203.53,FALSE
18,41,2012-08-24,671.17,FALSE
18,41,2012-08-31,468.71,FALSE
18,41,2012-09-07,296.44,TRUE
18,41,2012-09-14,369.47,FALSE
18,41,2012-09-21,431.19,FALSE
18,41,2012-09-28,425.06,FALSE
18,41,2012-10-05,613,FALSE
18,41,2012-10-12,789.69,FALSE
18,41,2012-10-19,509.13,FALSE
18,41,2012-10-26,450.94,FALSE
18,42,2010-02-05,4879.45,FALSE
18,42,2010-02-12,5064.06,TRUE
18,42,2010-02-19,5552.53,FALSE
18,42,2010-02-26,5400.18,FALSE
18,42,2010-03-05,6992.33,FALSE
18,42,2010-03-12,7272.28,FALSE
18,42,2010-03-19,6989.83,FALSE
18,42,2010-03-26,7439.58,FALSE
18,42,2010-04-02,6726.3,FALSE
18,42,2010-04-09,7092.92,FALSE
18,42,2010-04-16,7833.65,FALSE
18,42,2010-04-23,7907.94,FALSE
18,42,2010-04-30,6639.33,FALSE
18,42,2010-05-07,6543.69,FALSE
18,42,2010-05-14,7219.36,FALSE
18,42,2010-05-21,7990.2,FALSE
18,42,2010-05-28,6298.55,FALSE
18,42,2010-06-04,6890.92,FALSE
18,42,2010-06-11,6732.88,FALSE
18,42,2010-06-18,7100.63,FALSE
18,42,2010-06-25,6944.6,FALSE
18,42,2010-07-02,8477.35,FALSE
18,42,2010-07-09,7028.14,FALSE
18,42,2010-07-16,7542.83,FALSE
18,42,2010-07-23,6695.61,FALSE
18,42,2010-07-30,7206.92,FALSE
18,42,2010-08-06,6694.07,FALSE
18,42,2010-08-13,7602.26,FALSE
18,42,2010-08-20,6825.8,FALSE
18,42,2010-08-27,6524.55,FALSE
18,42,2010-09-03,6716.65,FALSE
18,42,2010-09-10,7042.36,TRUE
18,42,2010-09-17,7217.62,FALSE
18,42,2010-09-24,6732.96,FALSE
18,42,2010-10-01,6937.94,FALSE
18,42,2010-10-08,6258.15,FALSE
18,42,2010-10-15,8172.04,FALSE
18,42,2010-10-22,7330.73,FALSE
18,42,2010-10-29,8388.85,FALSE
18,42,2010-11-05,6838.74,FALSE
18,42,2010-11-12,7623.7,FALSE
18,42,2010-11-19,6974.75,FALSE
18,42,2010-11-26,6184.23,TRUE
18,42,2010-12-03,5920.56,FALSE
18,42,2010-12-10,6443.51,FALSE
18,42,2010-12-17,5595.33,FALSE
18,42,2010-12-24,6646.84,FALSE
18,42,2010-12-31,4938.33,TRUE
18,42,2011-01-07,5359,FALSE
18,42,2011-01-14,4181.67,FALSE
18,42,2011-01-21,5200.82,FALSE
18,42,2011-01-28,4429.93,FALSE
18,42,2011-02-04,5094.19,FALSE
18,42,2011-02-11,6329.26,TRUE
18,42,2011-02-18,6164.43,FALSE
18,42,2011-02-25,5920.5,FALSE
18,42,2011-03-04,5760.63,FALSE
18,42,2011-03-11,5756.96,FALSE
18,42,2011-03-18,7378.67,FALSE
18,42,2011-03-25,7810.98,FALSE
18,42,2011-04-01,6821.7,FALSE
18,42,2011-04-08,6733.71,FALSE
18,42,2011-04-15,7232.58,FALSE
18,42,2011-04-22,6980.33,FALSE
18,42,2011-04-29,6497.97,FALSE
18,42,2011-05-06,7475.43,FALSE
18,42,2011-05-13,6542.19,FALSE
18,42,2011-05-20,6574.23,FALSE
18,42,2011-05-27,6859.29,FALSE
18,42,2011-06-03,6443.59,FALSE
18,42,2011-06-10,6872.2,FALSE
18,42,2011-06-17,6502.51,FALSE
18,42,2011-06-24,6913.4,FALSE
18,42,2011-07-01,7727.91,FALSE
18,42,2011-07-08,6611.9,FALSE
18,42,2011-07-15,6571.4,FALSE
18,42,2011-07-22,6631.77,FALSE
18,42,2011-07-29,7213.11,FALSE
18,42,2011-08-05,7155.43,FALSE
18,42,2011-08-12,6403.4,FALSE
18,42,2011-08-19,6457.17,FALSE
18,42,2011-08-26,7332.56,FALSE
18,42,2011-09-02,3491.81,FALSE
18,42,2011-09-09,8339.5,TRUE
18,42,2011-09-16,6658.31,FALSE
18,42,2011-09-23,7549.68,FALSE
18,42,2011-09-30,6930.33,FALSE
18,42,2011-10-07,7479.67,FALSE
18,42,2011-10-14,7251.96,FALSE
18,42,2011-10-21,7387.61,FALSE
18,42,2011-10-28,7207.92,FALSE
18,42,2011-11-04,7387.77,FALSE
18,42,2011-11-11,7961.55,FALSE
18,42,2011-11-18,7373.2,FALSE
18,42,2011-11-25,7217.72,TRUE
18,42,2011-12-02,7551.97,FALSE
18,42,2011-12-09,7747.33,FALSE
18,42,2011-12-16,6598.96,FALSE
18,42,2011-12-23,7338.06,FALSE
18,42,2011-12-30,6207.77,TRUE
18,42,2012-01-06,7133.86,FALSE
18,42,2012-01-13,6214.2,FALSE
18,42,2012-01-20,5128.61,FALSE
18,42,2012-01-27,4375.49,FALSE
18,42,2012-02-03,7213.78,FALSE
18,42,2012-02-10,6784.77,TRUE
18,42,2012-02-17,5463.33,FALSE
18,42,2012-02-24,6923.37,FALSE
18,42,2012-03-02,5983.03,FALSE
18,42,2012-03-09,6920.65,FALSE
18,42,2012-03-16,7602.21,FALSE
18,42,2012-03-23,7031.2,FALSE
18,42,2012-03-30,6829.21,FALSE
18,42,2012-04-06,8209.01,FALSE
18,42,2012-04-13,7184.02,FALSE
18,42,2012-04-20,6329.24,FALSE
18,42,2012-04-27,7128.06,FALSE
18,42,2012-05-04,6617.33,FALSE
18,42,2012-05-11,6906.45,FALSE
18,42,2012-05-18,7016.4,FALSE
18,42,2012-05-25,6828.2,FALSE
18,42,2012-06-01,6553.7,FALSE
18,42,2012-06-08,7829.64,FALSE
18,42,2012-06-15,7677.98,FALSE
18,42,2012-06-22,6682.82,FALSE
18,42,2012-06-29,7499.38,FALSE
18,42,2012-07-06,7235.71,FALSE
18,42,2012-07-13,7369.95,FALSE
18,42,2012-07-20,7614.04,FALSE
18,42,2012-07-27,7098.41,FALSE
18,42,2012-08-03,6376.14,FALSE
18,42,2012-08-10,7486.71,FALSE
18,42,2012-08-17,6701.67,FALSE
18,42,2012-08-24,6594.49,FALSE
18,42,2012-08-31,5752.28,FALSE
18,42,2012-09-07,7373.84,TRUE
18,42,2012-09-14,6838.64,FALSE
18,42,2012-09-21,7218.8,FALSE
18,42,2012-09-28,6755.49,FALSE
18,42,2012-10-05,7870.19,FALSE
18,42,2012-10-12,7913.37,FALSE
18,42,2012-10-19,6681.26,FALSE
18,42,2012-10-26,8046.23,FALSE
18,44,2010-02-05,5693.72,FALSE
18,44,2010-02-12,6050.89,TRUE
18,44,2010-02-19,5669.01,FALSE
18,44,2010-02-26,5917.09,FALSE
18,44,2010-03-05,5511.19,FALSE
18,44,2010-03-12,5029.27,FALSE
18,44,2010-03-19,5643.76,FALSE
18,44,2010-03-26,4955.2,FALSE
18,44,2010-04-02,5812.09,FALSE
18,44,2010-04-09,4648.8,FALSE
18,44,2010-04-16,5003.84,FALSE
18,44,2010-04-23,6093.27,FALSE
18,44,2010-04-30,4613.6,FALSE
18,44,2010-05-07,6425.89,FALSE
18,44,2010-05-14,5045.42,FALSE
18,44,2010-05-21,5105.62,FALSE
18,44,2010-05-28,4584.25,FALSE
18,44,2010-06-04,5471.31,FALSE
18,44,2010-06-11,5661.44,FALSE
18,44,2010-06-18,5669.34,FALSE
18,44,2010-06-25,5571.12,FALSE
18,44,2010-07-02,4873.94,FALSE
18,44,2010-07-09,4024.91,FALSE
18,44,2010-07-16,4665.83,FALSE
18,44,2010-07-23,5061.49,FALSE
18,44,2010-07-30,4957.56,FALSE
18,44,2010-08-06,5774.65,FALSE
18,44,2010-08-13,4577.2,FALSE
18,44,2010-08-20,5270.95,FALSE
18,44,2010-08-27,5187.54,FALSE
18,44,2010-09-03,4330.1,FALSE
18,44,2010-09-10,4673.76,TRUE
18,44,2010-09-17,5158.69,FALSE
18,44,2010-09-24,5000.84,FALSE
18,44,2010-10-01,5908.04,FALSE
18,44,2010-10-08,5382.73,FALSE
18,44,2010-10-15,5327.34,FALSE
18,44,2010-10-22,5301.99,FALSE
18,44,2010-10-29,6373.26,FALSE
18,44,2010-11-05,5520.04,FALSE
18,44,2010-11-12,5089.39,FALSE
